;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
929;825-94-5922;B;Nova Granada;Normal;Masculino;Esportes e viagens;25,31;2;2,531;53,151;03/02/2023;19:26;Carteira eletrônica;50,62;4,761904762;2,531;7,2
930;641-62-7288;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;99,92;6;29,976;629,496;3/24/2023;13:33;Carteira eletrônica;599,52;4,761904762;29,976;7,1
931;756-93-1854;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;83,35;2;8,335;175,035;02/02/2023;14:05;Cartão de credito;166,7;4,761904762;8,335;9,5
932;243-55-8457;A;Mirassol;Normal;Feminino;Alimentos e bebidas;74,44;10;37,22;781,62;2/27/2023;11:40;Carteira eletrônica;744,4;4,761904762;37,22;5,1
933;458-10-8612;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;64,08;7;22,428;470,988;1/20/2023;12:27;Carteira eletrônica;448,56;4,761904762;22,428;7,6
934;501-61-1753;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;63,15;6;18,945;397,845;01/03/2023;20:24;Carteira eletrônica;378,9;4,761904762;18,945;9,8
935;235-06-8510;C;São Jose do rio preto;Membro;Masculino;Casa e estilo de vida;85,72;3;12,858;270,018;1/24/2023;20:59;Carteira eletrônica;257,16;4,761904762;12,858;5,1
936;433-08-7822;C;São Jose do rio preto;Normal;Feminino;Saúde e beleza;78,89;7;27,6115;579,8415;01/05/2023;19:48;Carteira eletrônica;552,23;4,761904762;27,6115;7,5
937;361-85-2571;A;Mirassol;Normal;Feminino;Esportes e viagens;89,48;5;22,37;469,77;3/30/2023;10:18;Dinheiro;447,4;4,761904762;22,37;7,4
938;131-70-8179;A;Mirassol;Membro;Feminino;Saúde e beleza;92,09;3;13,8135;290,0835;2/17/2023;16:27;Dinheiro;276,27;4,761904762;13,8135;4,2
939;500-02-2261;C;São Jose do rio preto;Normal;Feminino;Alimentos e bebidas;57,29;6;17,187;360,927;3/21/2023;17:04;Carteira eletrônica;343,74;4,761904762;17,187;5,9
940;720-72-2436;A;Mirassol;Normal;Masculino;Alimentos e bebidas;66,52;4;13,304;279,384;03/02/2023;18:14;Carteira eletrônica;266,08;4,761904762;13,304;6,9
941;702-83-5291;C;São Jose do rio preto;Membro;Masculino;Acessórios de moda;99,82;9;44,919;943,299;3/27/2023;10:43;Dinheiro;898,38;4,761904762;44,919;6,6
942;809-69-9497;A;Mirassol;Normal;Feminino;Casa e estilo de vida;45,68;10;22,84;479,64;1/19/2023;19:30;Carteira eletrônica;456,8;4,761904762;22,84;5,7
943;449-16-6770;A;Mirassol;Normal;Masculino;Saúde e beleza;50,79;5;12,6975;266,6475;2/19/2023;14:53;Cartão de credito;253,95;4,761904762;12,6975;5,3
944;333-23-2632;A;Mirassol;Membro;Masculino;Saúde e beleza;10,08;7;3,528;74,088;3/28/2023;20:14;Dinheiro;70,56;4,761904762;3,528;4,2
945;489-82-1237;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;93,88;7;32,858;690,018;01/05/2023;11:51;Cartão de credito;657,16;4,761904762;32,858;7,3
946;859-97-6048;C;São Jose do rio preto;Membro;Masculino;Acessorios Eletronicos;84,25;2;8,425;176,925;3/26/2023;14:13;Cartão de credito;168,5;4,761904762;8,425;5,3
947;676-10-2200;B;Nova Granada;Membro;Masculino;Acessórios de moda;53,78;1;2,689;56,469;02/03/2023;20:13;Carteira eletrônica;53,78;4,761904762;2,689;4,7
948;373-88-1424;C;São Jose do rio preto;Membro;Masculino;Casa e estilo de vida;35,81;5;8,9525;188,0025;02/06/2023;18:44;Carteira eletrônica;179,05;4,761904762;8,9525;7,9
949;365-16-4334;B;Nova Granada;Normal;Feminino;Alimentos e bebidas;26,43;8;10,572;222,012;2/24/2023;14:26;Carteira eletrônica;211,44;4,761904762;10,572;8,9
950;503-21-4385;B;Nova Granada;Membro;Masculino;Saúde e beleza;39,91;3;5,9865;125,7165;2/21/2023;12:40;Carteira eletrônica;119,73;4,761904762;5,9865;9,3
951;305-89-2768;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;21,9;3;3,285;68,985;01/09/2023;18:43;Carteira eletrônica;65,7;4,761904762;3,285;4,7
952;574-80-1489;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;62,85;4;12,57;263,97;2/25/2023;13:22;Carteira eletrônica;251,4;4,761904762;12,57;8,7
953;784-08-0310;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;21,04;4;4,208;88,368;1/13/2023;13:58;Dinheiro;84,16;4,761904762;4,208;7,6
954;200-40-6154;B;Nova Granada;Membro;Masculino;Casa e estilo de vida;65,91;6;19,773;415,233;02/09/2023;11:45;Dinheiro;395,46;4,761904762;19,773;5,7
955;846-10-0341;A;Mirassol;Normal;Feminino;Acessórios de moda;42,57;7;14,8995;312,8895;01/06/2023;11:51;Dinheiro;297,99;4,761904762;14,8995;6,8
956;577-34-7579;C;São Jose do rio preto;Membro;Masculino;Alimentos e bebidas;50,49;9;22,7205;477,1305;01/10/2023;17:16;Dinheiro;454,41;4,761904762;22,7205;5,4
957;430-02-3888;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;46,02;6;13,806;289,926;02/07/2023;15:55;Dinheiro;276,12;4,761904762;13,806;7,1
958;867-47-1948;C;São Jose do rio preto;Normal;Feminino;Casa e estilo de vida;15,8;10;7,9;165,9;01/09/2023;12:07;Dinheiro;158;4,761904762;7,9;7,8
959;384-59-6655;A;Mirassol;Membro;Feminino;Alimentos e bebidas;98,66;9;44,397;932,337;2/19/2023;15:07;Dinheiro;887,94;4,761904762;44,397;8,4
960;256-58-3609;C;São Jose do rio preto;Membro;Masculino;Acessórios de moda;91,98;1;4,599;96,579;3/18/2023;15:29;Dinheiro;91,98;4,761904762;4,599;9,8
961;324-92-3863;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;20,89;2;2,089;43,869;02/05/2023;18:45;Dinheiro;41,78;4,761904762;2,089;9,8
962;593-08-5916;A;Mirassol;Normal;Feminino;Acessórios de moda;15,5;1;0,775;16,275;3/19/2023;15:23;Cartão de credito;15,5;4,761904762;0,775;7,4
963;364-34-2972;C;São Jose do rio preto;Membro;Masculino;Acessorios Eletronicos;96,82;3;14,523;304,983;3/30/2023;20:37;Dinheiro;290,46;4,761904762;14,523;6,7
964;794-42-3736;B;Nova Granada;Normal;Masculino;Alimentos e bebidas;33,33;2;3,333;69,993;1/26/2023;14:41;Cartão de credito;66,66;4,761904762;3,333;6,4
965;172-42-8274;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;38,27;2;3,827;80,367;03/02/2023;18:18;Cartão de credito;76,54;4,761904762;3,827;5,8
966;558-60-5016;A;Mirassol;Normal;Feminino;Casa e estilo de vida;33,3;9;14,985;314,685;03/04/2023;15:27;Carteira eletrônica;299,7;4,761904762;14,985;7,2
967;195-06-0432;A;Mirassol;Membro;Masculino;Casa e estilo de vida;81,01;3;12,1515;255,1815;1/13/2023;12:55;Cartão de credito;243,03;4,761904762;12,1515;9,3
968;605-03-2706;A;Mirassol;Normal;Feminino;Saúde e beleza;15,8;3;2,37;49,77;3/25/2023;18:02;Dinheiro;47,4;4,761904762;2,37;9,5
969;214-30-2776;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;34,49;5;8,6225;181,0725;03/11/2023;19:44;Cartão de credito;172,45;4,761904762;8,6225;9
970;746-04-1077;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;84,63;10;42,315;888,615;01/01/2023;11:36;Cartão de credito;846,3;4,761904762;42,315;9
971;448-34-8700;B;Nova Granada;Membro;Masculino;Casa e estilo de vida;36,91;7;12,9185;271,2885;02/10/2023;13:51;Carteira eletrônica;258,37;4,761904762;12,9185;6,7
972;452-04-8808;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;87,08;7;30,478;640,038;1/26/2023;15:17;Dinheiro;609,56;4,761904762;30,478;5,5
973;531-56-4728;A;Mirassol;Normal;Masculino;Casa e estilo de vida;80,08;3;12,012;252,252;02/11/2023;15:29;Dinheiro;240,24;4,761904762;12,012;5,4
974;744-82-9138;C;São Jose do rio preto;Normal;Masculino;Acessórios de moda;86,13;2;8,613;180,873;02/07/2023;17:59;Dinheiro;172,26;4,761904762;8,613;8,2
975;883-69-1285;B;Nova Granada;Membro;Masculino;Acessórios de moda;49,92;2;4,992;104,832;03/06/2023;11:55;Cartão de credito;99,84;4,761904762;4,992;7
976;221-25-5073;A;Mirassol;Normal;Feminino;Alimentos e bebidas;74,66;4;14,932;313,572;03/04/2023;10:39;Dinheiro;298,64;4,761904762;14,932;8,5
977;518-71-6847;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;26,6;6;7,98;167,58;2/26/2023;15:10;Carteira eletrônica;159,6;4,761904762;7,98;4,9
978;156-20-0370;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;25,45;1;1,2725;26,7225;03/10/2023;18:10;Cartão de credito;25,45;4,761904762;1,2725;5,1
979;151-33-7434;B;Nova Granada;Normal;Feminino;Alimentos e bebidas;67,77;1;3,3885;71,1585;02/04/2023;20:43;Cartão de credito;67,77;4,761904762;3,3885;6,5
980;728-47-9078;C;São Jose do rio preto;Membro;Masculino;Alimentos e bebidas;59,59;4;11,918;250,278;1/19/2023;12:46;Dinheiro;238,36;4,761904762;11,918;9,8
981;809-46-1866;A;Mirassol;Normal;Masculino;Saúde e beleza;58,15;4;11,63;244,23;1/23/2023;17:44;Dinheiro;232,6;4,761904762;11,63;8,4
982;139-32-4183;A;Mirassol;Membro;Feminino;Esportes e viagens;97,48;9;43,866;921,186;3/14/2023;14:19;Carteira eletrônica;877,32;4,761904762;43,866;7,4
983;148-41-7930;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;99,96;7;34,986;734,706;1/23/2023;10:33;Dinheiro;699,72;4,761904762;34,986;6,1
984;189-40-5216;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;96,37;7;33,7295;708,3195;01/09/2023;11:40;Dinheiro;674,59;4,761904762;33,7295;6
985;374-38-5555;B;Nova Granada;Normal;Feminino;Acessórios de moda;63,71;5;15,9275;334,4775;02/07/2023;19:30;Carteira eletrônica;318,55;4,761904762;15,9275;8,5
986;764-44-8999;B;Nova Granada;Normal;Feminino;Saúde e beleza;14,76;2;1,476;30,996;2/18/2023;14:42;Carteira eletrônica;29,52;4,761904762;1,476;4,3
987;552-44-5977;B;Nova Granada;Membro;Masculino;Saúde e beleza;62;8;24,8;520,8;01/03/2023;19:08;Cartão de credito;496;4,761904762;24,8;6,2
988;267-62-7380;C;São Jose do rio preto;Membro;Masculino;Acessorios Eletronicos;82,34;10;41,17;864,57;3/29/2023;19:12;Carteira eletrônica;823,4;4,761904762;41,17;4,3
989;430-53-4718;B;Nova Granada;Membro;Masculino;Saúde e beleza;75,37;8;30,148;633,108;1/28/2023;15:46;Cartão de credito;602,96;4,761904762;30,148;8,4
990;886-18-2897;A;Mirassol;Normal;Feminino;Alimentos e bebidas;56,56;5;14,14;296,94;3/22/2023;19:06;Cartão de credito;282,8;4,761904762;14,14;4,5
991;602-16-6955;B;Nova Granada;Normal;Feminino;Esportes e viagens;76,6;10;38,3;804,3;1/24/2023;18:10;Carteira eletrônica;766;4,761904762;38,3;6
992;745-74-0715;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;58,03;2;5,803;121,863;03/10/2023;20:46;Carteira eletrônica;116,06;4,761904762;5,803;8,8
993;690-01-6631;B;Nova Granada;Normal;Masculino;Acessórios de moda;17,49;10;8,745;183,645;2/22/2023;18:35;Carteira eletrônica;174,9;4,761904762;8,745;6,6
994;652-49-6720;C;São Jose do rio preto;Membro;Feminino;Acessorios Eletronicos;60,95;1;3,0475;63,9975;2/18/2023;11:40;Carteira eletrônica;60,95;4,761904762;3,0475;5,9
995;233-67-5758;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;40,35;1;2,0175;42,3675;1/29/2023;13:46;Carteira eletrônica;40,35;4,761904762;2,0175;6,2
996;303-96-2227;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;97,38;10;48,69;1022,49;03/02/2023;17:16;Carteira eletrônica;973,8;4,761904762;48,69;4,4
997;727-02-1313;A;Mirassol;Membro;Masculino;Alimentos e bebidas;31,84;1;1,592;33,432;02/09/2023;13:22;Dinheiro;31,84;4,761904762;1,592;7,7
998;347-56-2442;A;Mirassol;Normal;Masculino;Casa e estilo de vida;65,82;1;3,291;69,111;2/22/2023;15:33;Dinheiro;65,82;4,761904762;3,291;4,1
999;849-09-3807;A;Mirassol;Membro;Feminino;Acessórios de moda;88,34;7;30,919;649,299;2/18/2023;13:28;Dinheiro;618,38;4,761904762;30,919;6,6
